DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2017-09-08                17:40:27.762              250.40309910              6009.674378               1504892427.762            0                         899                       1.8841303864E+00          1.8693140907E+00          4.1926576516E+02          4.0930313897E+02          2.2481258712E+00          7.1762977004E+02          3.7502342224E+01          -1.1523202926E+00         2.3441440582E+01          1.9010241603E+01          
2017-09-08                17:40:28.729              250.40311029              6009.674647               1504892428.729            0                         899                       1.8821258333E+00          1.8676578896E+00          4.1926576516E+02          4.0952350507E+02          2.1972159821E+00          7.1757304453E+02          3.7502342224E+01          -1.1285090960E+00         2.3441440582E+01          1.9006789024E+01          
2017-09-08                17:40:29.710              250.40312164              6009.674919               1504892429.710            0                         899                       1.8821370216E+00          1.8676689540E+00          4.1887625035E+02          4.0914301614E+02          2.1972217780E+00          7.1761056822E+02          3.7503014823E+01          -1.1591435497E+00         2.3441440582E+01          1.9002123271E+01          
2017-09-08                17:40:30.687              250.40313296              6009.675191               1504892430.688            0                         899                       1.8822317907E+00          1.8679643714E+00          4.1887728313E+02          4.0927739877E+02          2.1664072605E+00          7.1762854004E+02          3.7503318787E+01          -1.1718090773E+00         2.3441440582E+01          1.9007839203E+01          
2017-09-08                17:40:31.677              250.40314441              6009.675466               1504892431.677            0                         899                       1.8822317907E+00          1.8679643714E+00          4.2053091718E+02          4.1089313461E+02          2.1664072605E+00          7.1761481521E+02          3.7503318787E+01          -1.1566750995E+00         2.3441440582E+01          1.9009079308E+01          
2017-09-08                17:40:32.700              250.40315626              6009.675750               1504892432.701            0                         899                       1.8807615937E+00          1.8664752723E+00          4.2053091718E+02          4.1087313679E+02          2.1710080879E+00          7.1759832845E+02          3.7503318787E+01          -1.1278623343E+00         2.3441440582E+01          1.9011440277E+01          
2017-09-08                17:40:33.762              250.40316854              6009.676045               1504892433.762            0                         899                       1.8807615937E+00          1.8664752723E+00          4.2134088788E+02          4.1166450596E+02          2.1710080879E+00          7.1759546990E+02          3.7503318787E+01          -1.2830608073E+00         2.3441440582E+01          1.8981010008E+01          
2017-09-08                17:40:34.772              250.40318023              6009.676326               1504892434.772            0                         899                       1.8803504054E+00          1.8660847794E+00          4.2134202064E+02          4.1167733301E+02          2.1683167753E+00          7.1759630418E+02          3.7503650236E+01          -1.3121753410E+00         2.3441440582E+01          1.8986605411E+01          
2017-09-08                17:40:35.842              250.40319262              6009.676623               1504892435.842            0                         899                       1.8803550404E+00          1.8660893637E+00          4.2112849664E+02          4.1146869647E+02          2.1683191470E+00          7.1760436203E+02          3.7503929138E+01          -1.3166055379E+00         2.3441440582E+01          1.8984753097E+01          
2017-09-08                17:40:36.845              250.40320424              6009.676902               1504892436.846            0                         899                       1.8818698462E+00          1.8669194062E+00          4.2112849664E+02          4.1102054085E+02          2.2713897972E+00          7.1758406562E+02          3.7503929138E+01          -1.1261915821E+00         2.3441440582E+01          1.9009946444E+01          
