DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2017-05-19                20:01:18.161              138.50090464              3324.021711               1495224078.161            0                         899                       1.9010827216E+00          1.8871037646E+00          -2.0786108280E+00         -2.0323775404E+00         2.1010783773E+00          7.1280434918E+02          4.7996665955E+01          -1.1435783991E+00         3.4149612427E+01          1.9060459933E+01          
2017-05-19                20:01:29.358              138.50103425              3324.024822               1495224089.359            0                         899                       1.8529718278E+00          1.8398273349E+00          4.3112810805E+02          4.2187219899E+02          2.0264226714E+00          7.1279629052E+02          4.7997825623E+01          -1.1462839873E+00         3.4149612427E+01          1.9060597919E+01          
2017-05-19                20:01:30.262              138.50104470              3324.025073               1495224090.262            0                         899                       1.8940799238E+00          1.8801583812E+00          4.3112881558E+02          4.2154349328E+02          2.1001784286E+00          7.1278819507E+02          4.7998031768E+01          -1.1421016865E+00         3.4149612427E+01          1.9061532545E+01          
2017-05-19                20:01:31.250              138.50105613              3324.025347               1495224091.250            0                         899                       1.8940840311E+00          1.8801624445E+00          4.3371016639E+02          4.2406744326E+02          2.1001805325E+00          7.1279699303E+02          4.7998283386E+01          -1.1422310247E+00         3.4149612427E+01          1.9059078229E+01          
2017-05-19                20:01:32.272              138.50106796              3324.025631               1495224092.272            0                         899                       1.8958220116E+00          1.8818174381E+00          4.3371016639E+02          4.2401958747E+02          2.1108417078E+00          7.1281054485E+02          4.7998283386E+01          -1.1616442954E+00         3.4149612427E+01          1.9057688328E+01          
2017-05-19                20:01:33.272              138.50107954              3324.025909               1495224093.272            0                         899                       1.8958220116E+00          1.8818174381E+00          4.3299563218E+02          4.2332101841E+02          2.1108417078E+00          7.1281518838E+02          4.7998283386E+01          -1.2454415212E+00         3.4149612427E+01          1.9054712662E+01          
2017-05-19                20:01:34.285              138.50109126              3324.026190               1495224094.285            0                         899                       1.8905431587E+00          1.8765252820E+00          4.3299563218E+02          4.2328533674E+02          2.1188054556E+00          7.1276031656E+02          4.7998283386E+01          -1.4908292294E+00         3.4149612427E+01          1.9003879547E+01          
2017-05-19                20:01:35.269              138.50110265              3324.026464               1495224095.269            0                         899                       1.8905460827E+00          1.8765281744E+00          4.3147488905E+02          4.2179869081E+02          2.1188069695E+00          7.1276623495E+02          4.7998462854E+01          -1.4054797904E+00         3.4149612427E+01          1.9012438844E+01          
2017-05-19                20:01:36.259              138.50111412              3324.026739               1495224096.260            0                         899                       1.8894866806E+00          1.8753107910E+00          4.3147678840E+02          4.2168776264E+02          2.1440767957E+00          7.1274310303E+02          4.7999015808E+01          -1.1425112486E+00         3.4149612427E+01          1.9038810730E+01          
2017-05-19                20:01:37.226              138.50112530              3324.027007               1495224097.226            0                         899                       1.8894866806E+00          1.8753107910E+00          4.2809635267E+02          4.1838401973E+02          2.1440767957E+00          7.1278115703E+02          4.7999015808E+01          -1.1652984619E+00         3.4149612427E+01          1.9020803452E+01          
