DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2017-06-16                16:08:50.931              166.33947838              3992.147481               1497629330.932            0                         899                       2.2115938554E+00          2.2041249184E+00          -2.0786108280E+00         -2.0572030712E+00         9.6113825197E-01          7.1948309326E+02          3.7952323914E+01          -1.1750643253E+00         2.3441440582E+01          1.9064737320E+01          
2017-06-16                16:09:01.788              166.33960403              3992.150497               1497629341.788            0                         899                       2.1109833152E+00          2.0987133019E+00          4.3839117873E+02          4.3065908807E+02          1.6582697727E+00          7.1944996774E+02          3.7952384949E+01          -1.1377360694E+00         2.3441440582E+01          1.9069572120E+01          
2017-06-16                16:09:02.790              166.33961564              3992.150775               1497629342.791            0                         899                       1.8759494519E+00          1.8617885886E+00          4.3839117873E+02          4.2838507273E+02          2.1573600555E+00          7.1942889930E+02          3.7952384949E+01          -1.3245174443E+00         2.3441440582E+01          1.9045055592E+01          
2017-06-16                16:09:03.786              166.33962716              3992.151052               1497629343.787            0                         899                       1.8759494519E+00          1.8617885886E+00          4.3808023771E+02          4.2808122881E+02          2.1573600555E+00          7.1940610368E+02          3.7952384949E+01          -1.4690660783E+00         2.3441440582E+01          1.9022896002E+01          
2017-06-16                16:09:04.818              166.33963910              3992.151338               1497629344.818            0                         899                       1.8746378795E+00          1.8607165613E+00          4.3808023771E+02          4.2824103699E+02          2.1220880581E+00          7.1942403548E+02          3.7952384949E+01          -1.3928681825E+00         2.3441440582E+01          1.9031157563E+01          
2017-06-16                16:09:05.875              166.33965133              3992.151632               1497629345.875            0                         899                       1.8746378795E+00          1.8607165613E+00          4.3729082795E+02          4.2746935723E+02          2.1220880581E+00          7.1942845022E+02          3.7952384949E+01          -1.1521586046E+00         2.3441440582E+01          1.9065374703E+01          
2017-06-16                16:09:06.950              166.33966378              3992.151931               1497629346.951            0                         899                       1.8827757015E+00          1.8690753290E+00          4.3729082795E+02          4.2766407682E+02          2.0790686816E+00          7.1942054031E+02          3.7952384949E+01          -1.1294900179E+00         2.3441440582E+01          1.9067619324E+01          
2017-06-16                16:09:07.926              166.33967507              3992.152202               1497629347.926            0                         899                       1.8827757015E+00          1.8690753290E+00          4.3184473874E+02          4.2233788069E+02          2.0790686816E+00          7.1947980989E+02          3.7952384949E+01          -1.1276791514E+00         2.3441440582E+01          1.9065616077E+01          
2017-06-16                16:09:08.983              166.33968730              3992.152495               1497629348.983            0                         899                       1.8838128929E+00          1.8695472351E+00          4.3184473874E+02          4.2195704504E+02          2.1643058101E+00          7.1944170819E+02          3.7952384949E+01          -1.1286600670E+00         2.3441440582E+01          1.9066343067E+01          
2017-06-16                16:09:09.990              166.33969896              3992.152775               1497629349.990            0                         899                       1.8838165767E+00          1.8695508787E+00          4.3392742366E+02          4.2399203551E+02          2.1643076916E+00          7.1942078566E+02          3.7952606454E+01          -1.1281641564E+00         2.3441440582E+01          1.9070986615E+01          
2017-06-16                16:09:11.048              166.33971120              3992.153069               1497629351.048            0                         899                       1.8805192485E+00          1.8663753340E+00          4.3392750325E+02          4.2405862163E+02          2.1494824588E+00          7.1944880444E+02          3.7952629089E+01          -1.1386414987E+00         2.3441440582E+01          1.9047967481E+01          
2017-06-16                16:09:12.088              166.33972325              3992.153358               1497629352.089            0                         899                       1.8805192485E+00          1.8663753340E+00          4.4076582188E+02          4.3074141530E+02          2.1494824588E+00          7.1945253769E+02          3.7952629089E+01          -1.1325836300E+00         2.3441440582E+01          1.9024767781E+01          
2017-06-16                16:09:13.121              166.33973521              3992.153645               1497629353.122            0                         899                       1.8727411714E+00          1.8585693336E+00          4.4076582188E+02          4.3068085722E+02          2.1627716836E+00          7.1942739848E+02          3.7952629089E+01          -1.2636474797E+00         2.3441440582E+01          1.9051344928E+01          
2017-06-16                16:09:14.194              166.33974762              3992.153943               1497629354.194            0                         899                       1.8727411714E+00          1.8585693336E+00          4.4282730212E+02          4.3269516966E+02          2.1627716836E+00          7.1943565278E+02          3.7952629089E+01          -1.1984443388E+00         2.3441440582E+01          1.9072639364E+01          
2017-06-16                16:09:15.145              166.33975863              3992.154207               1497629355.146            0                         899                       1.8747294518E+00          1.8605687658E+00          4.4282730212E+02          4.3271359193E+02          2.1587474182E+00          7.1944565163E+02          3.7952629089E+01          -1.1050752401E+00         2.3441440582E+01          1.9074821472E+01          
2017-06-16                16:09:16.167              166.33977046              3992.154491               1497629356.168            0                         899                       1.8747294518E+00          1.8605687658E+00          4.4045250111E+02          4.3039302887E+02          2.1587474182E+00          7.1943877042E+02          3.7952629089E+01          -1.1025528695E+00         2.3441440582E+01          1.9075657952E+01          
2017-06-16                16:09:17.194              166.33978235              3992.154776               1497629357.195            0                         899                       1.8766884729E+00          1.8630099836E+00          4.4045250111E+02          4.3074047070E+02          2.0825057935E+00          7.1942947570E+02          3.7952629089E+01          -1.1261592298E+00         2.3441440582E+01          1.9071480101E+01          
2017-06-16                16:09:18.286              166.33979499              3992.155080               1497629358.287            0                         899                       1.8766884729E+00          1.8630099836E+00          4.4191965285E+02          4.3217527157E+02          2.0825057935E+00          7.1946101430E+02          3.7952629089E+01          -1.1317859754E+00         2.3441440582E+01          1.9069808088E+01          
2017-06-16                16:09:19.316              166.33980691              3992.155366               1497629359.317            0                         899                       1.8738937687E+00          1.8597747031E+00          4.4191965285E+02          4.3185146251E+02          2.1533215441E+00          7.1942030749E+02          3.7952629089E+01          -1.1083304882E+00         2.3441440582E+01          1.9053934097E+01          
2017-06-16                16:09:20.384              166.33981926              3992.155662               1497629360.384            0                         899                       1.8738942602E+00          1.8597751893E+00          4.4198525128E+02          4.3191556528E+02          2.1533217952E+00          7.1946964774E+02          3.7952658799E+01          -1.1845500177E+00         2.3441440582E+01          1.9061882701E+01          
2017-06-16                16:09:21.479              166.33983193              3992.155966               1497629361.479            0                         899                       1.8743609550E+00          1.8604979311E+00          4.4198525417E+02          4.3209784997E+02          2.1134503353E+00          7.1946032715E+02          3.7952659607E+01          -1.1783196926E+00         2.3441440582E+01          1.9058975220E+01          
2017-06-16                16:09:22.493              166.33984368              3992.156248               1497629362.494            0                         899                       1.8743609550E+00          1.8604979311E+00          4.3993999764E+02          4.3009834672E+02          2.1134503353E+00          7.1943998749E+02          3.7952659607E+01          -1.1998564486E+00         2.3441440582E+01          1.9055181162E+01          
2017-06-16                16:09:23.532              166.33985569              3992.156537               1497629363.532            0                         899                       1.8779832246E+00          1.8640875555E+00          4.3993999764E+02          4.3009426118E+02          2.1143477729E+00          7.1942990537E+02          3.7952659607E+01          -1.2597993360E+00         2.3441440582E+01          1.9044559744E+01          
2017-06-16                16:09:24.605              166.33986812              3992.156835               1497629364.606            0                         899                       1.8779862469E+00          1.8640905456E+00          4.3863387279E+02          4.2881736017E+02          2.1143492856E+00          7.1941992188E+02          3.7952841904E+01          -1.1358173738E+00         2.3441440582E+01          1.9055782331E+01          
2017-06-16                16:09:25.644              166.33988015              3992.157124               1497629365.645            0                         899                       1.8809887806E+00          1.8674296600E+00          4.3863441801E+02          4.2906723617E+02          2.0594466160E+00          7.1939462907E+02          3.7952995300E+01          -1.1350089501E+00         2.3441440582E+01          1.9054616448E+01          
2017-06-16                16:09:26.697              166.33989233              3992.157416               1497629366.697            0                         899                       1.8809887806E+00          1.8674296600E+00          4.3775693590E+02          4.2820889307E+02          2.0594466160E+00          7.1944658535E+02          3.7952995300E+01          -1.1628623309E+00         2.3441440582E+01          1.9064993385E+01          
2017-06-16                16:09:27.769              166.33990473              3992.157714               1497629367.769            0                         899                       1.8794837232E+00          1.8656809219E+00          4.3775693590E+02          4.2803220225E+02          2.0984234687E+00          7.1941789559E+02          3.7952995300E+01          -1.3035304673E+00         2.3441440582E+01          1.9060011756E+01          
2017-06-16                16:09:28.806              166.33991675              3992.158002               1497629368.807            0                         899                       1.8794837232E+00          1.8656809219E+00          4.3628042730E+02          4.2658849416E+02          2.0984234687E+00          7.1944345234E+02          3.7952995300E+01          -1.2244975717E+00         2.3441440582E+01          1.9070272837E+01          
2017-06-16                16:09:29.841              166.33992872              3992.158289               1497629369.841            0                         899                       1.8814196891E+00          1.8676091623E+00          4.3628068166E+02          4.2659322863E+02          2.0974301932E+00          7.1943377322E+02          3.7953067249E+01          -1.1183335528E+00         2.3441440582E+01          1.9073630529E+01          
2017-06-16                16:09:30.815              166.33993999              3992.158560               1497629370.815            0                         899                       1.8814205216E+00          1.8676099860E+00          4.3611815177E+02          4.2643430579E+02          2.0974306058E+00          7.1940953701E+02          3.7953117371E+01          -1.1630887022E+00         2.3441440582E+01          1.9066652336E+01          
2017-06-16                16:09:31.785              166.33995122              3992.158829               1497629371.785            0                         899                       1.8810362608E+00          1.8676432857E+00          4.3611815177E+02          4.2672095109E+02          2.0339786889E+00          7.1941393639E+02          3.7953117371E+01          -1.1595962790E+00         2.3441440582E+01          1.9068641903E+01          
2017-06-16                16:09:32.805              166.33996302              3992.159113               1497629372.805            0                         899                       1.8810362608E+00          1.8676432857E+00          4.3922655371E+02          4.2976237514E+02          2.0339786889E+00          7.1942546354E+02          3.7953117371E+01          -1.1699334841E+00         2.3441440582E+01          1.9067042054E+01          
