DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2017-10-18                15:44:38.938              290.32267291              6967.744150               1508341478.939            0                         899                       2.3641623660E+00          2.3541483066E+00          4.7052416651E+02          4.6445689868E+02          1.2065341296E+00          7.2276972648E+02          2.4687555313E+01          -1.1403985055E+00         1.2982295990E+01          1.9065174772E+01          
2017-10-18                15:44:40.028              290.32268551              6967.744452               1508341480.028            0                         899                       2.3641860643E+00          2.3541718626E+00          4.6979536270E+02          4.6373746747E+02          1.2065391976E+00          7.2279365550E+02          2.4688652329E+01          -1.1319799984E+00         1.2982295990E+01          1.9072290585E+01          
2017-10-18                15:44:43.269              290.32272303              6967.745353               1508341483.270            0                         899                       1.8966153441E+00          1.8871145116E+00          4.7013754538E+02          4.6297946548E+02          1.4279949632E+00          7.2274085160E+02          2.4688959122E+01          -1.2034458435E+00         1.2982295990E+01          1.9048206961E+01          
2017-10-18                15:44:44.357              290.32273561              6967.745655               1508341484.357            0                         899                       1.8966202446E+00          1.8871193773E+00          4.6826834002E+02          4.6113871210E+02          1.4279965102E+00          7.2277654827E+02          2.4689242066E+01          -1.1423280215E+00         1.2982295990E+01          1.9062778384E+01          
2017-10-18                15:44:45.463              290.32274843              6967.745962               1508341485.464            0                         899                       1.8939494268E+00          1.8842070396E+00          4.6827317253E+02          4.6095393740E+02          1.4665606681E+00          7.2275856715E+02          2.4690485001E+01          -1.1346747662E+00         1.2982295990E+01          1.9063156949E+01          
2017-10-18                15:44:46.542              290.32276091              6967.746262               1508341486.543            0                         899                       1.8939494268E+00          1.8842070396E+00          4.6905363575E+02          4.6172220177E+02          1.4665606681E+00          7.2274263455E+02          2.4690485001E+01          -1.1447640642E+00         1.2982295990E+01          1.9054500100E+01          
2017-10-18                15:44:47.688              290.32277418              6967.746580               1508341487.689            0                         899                       1.8943370573E+00          1.8844860628E+00          4.6905363575E+02          4.6164284315E+02          1.4826901936E+00          7.2275640667E+02          2.4690485001E+01          -1.1430825500E+00         1.2982295990E+01          1.9070707890E+01          
2017-10-18                15:44:48.759              290.32278657              6967.746878               1508341488.760            0                         899                       1.8943370573E+00          1.8844860628E+00          4.6714151747E+02          4.5976093530E+02          1.4826901936E+00          7.2275417990E+02          2.4690485001E+01          -1.3090170322E+00         1.2982295990E+01          1.9047917486E+01          
2017-10-18                15:44:49.806              290.32279869              6967.747169               1508341489.807            0                         899                       1.8946629547E+00          1.8852485644E+00          4.6714419602E+02          4.6008855594E+02          1.4164030420E+00          7.2277478229E+02          2.4691175587E+01          -1.3201734807E+00         1.2982295990E+01          1.9037912470E+01          
2017-10-18                15:44:50.836              290.32281061              6967.747455               1508341490.837            0                         899                       1.8946779346E+00          1.8852634387E+00          4.6584382738E+02          4.5880780480E+02          1.4164077376E+00          7.2272921652E+02          2.4692041397E+01          -1.1364965115E+00         1.2982295990E+01          1.9057387459E+01          
2017-10-18                15:44:51.938              290.32282337              6967.747761               1508341491.939            0                         899                       1.8964586383E+00          1.8871201054E+00          4.6584382738E+02          4.5887049057E+02          1.4035968209E+00          7.2272136602E+02          2.4692041397E+01          -1.1396656013E+00         1.2982295990E+01          1.9068698883E+01          
2017-10-18                15:44:52.993              290.32283558              6967.748054               1508341492.994            0                         899                       1.8964586383E+00          1.8871201054E+00          4.6179452837E+02          4.5488180656E+02          1.4035968209E+00          7.2271859478E+02          2.4692041397E+01          -1.5518823712E+00         1.2982295990E+01          1.9032458905E+01          
2017-10-18                15:44:54.046              290.32284775              6967.748346               1508341494.046            0                         899                       1.8932242723E+00          1.8837428540E+00          4.6179452837E+02          4.5476525598E+02          1.4276276759E+00          7.2269632423E+02          2.4692041397E+01          -1.5371688186E+00         1.2982295990E+01          1.9054327857E+01          
2017-10-18                15:44:55.177              290.32286086              6967.748661               1508341495.178            0                         899                       1.8932438738E+00          1.8837623163E+00          4.5976857615E+02          4.5277011217E+02          1.4276338736E+00          7.2269228944E+02          2.4693175196E+01          -1.2349425862E+00         1.2982295990E+01          1.9057123172E+01          
2017-10-18                15:44:56.293              290.32287377              6967.748971               1508341496.294            0                         899                       1.8924849458E+00          1.8829895170E+00          4.5977065553E+02          4.5275924473E+02          1.4303092587E+00          7.2268286456E+02          2.4693719864E+01          -1.1347178892E+00         1.2982295990E+01          1.9071220398E+01          
2017-10-18                15:44:57.367              290.32288619              6967.749269               1508341497.367            0                         899                       1.8924849458E+00          1.8829895170E+00          4.6746748141E+02          4.6033869554E+02          1.4303092587E+00          7.2270946053E+02          2.4693719864E+01          -1.1374342884E+00         1.2982295990E+01          1.9071649665E+01          
2017-10-18                15:44:58.381              290.32289794              6967.749551               1508341498.382            0                         899                       1.8900982621E+00          1.8802375056E+00          4.6747110547E+02          4.6006167238E+02          1.4875130683E+00          7.2266513203E+02          2.4694653581E+01          -1.1708604816E+00         1.2982295990E+01          1.9070965028E+01          
2017-10-18                15:44:59.413              290.32290987              6967.749837               1508341499.413            0                         899                       1.8901137498E+00          1.8802528788E+00          6.7555213116E+02          6.6484457046E+02          1.4875181793E+00          7.2267724609E+02          2.4695550919E+01          -1.2043621540E+00         1.2982295990E+01          1.9067258835E+01          
2017-10-18                15:45:00.463              290.32292203              6967.750129               1508341500.463            0                         899                       1.8967209656E+00          1.8874900224E+00          6.7555213116E+02          6.6555632933E+02          1.3871540146E+00          7.2269611081E+02          2.4695550919E+01          -1.2634319517E+00         1.2982295990E+01          1.9065541463E+01          
2017-10-18                15:45:01.535              290.32293443              6967.750426               1508341501.535            0                         899                       1.8967209656E+00          1.8874900224E+00          5.3689689315E+02          5.2895270246E+02          1.3871540146E+00          7.2267417817E+02          2.4695550919E+01          -1.3640338411E+00         1.2982295990E+01          1.9062350153E+01          
