DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2017-10-18                19:48:19.792              290.49189575              6971.805498               1508356099.793            0                         899                       1.8918312960E+00          1.8822813820E+00          4.3434193514E+02          4.2767841599E+02          1.4390576105E+00          7.2288501623E+02          3.6329180029E+01          -1.5422781003E+00         2.7176847458E+01          1.8982260521E+01          
2017-10-18                19:48:20.836              290.49190784              6971.805788               1508356100.837            0                         899                       1.8918574868E+00          1.8823073825E+00          4.3480796338E+02          4.2813725444E+02          1.4390664083E+00          7.2286925138E+02          3.6330741882E+01          -1.4051024945E+00         2.7176847458E+01          1.9004597039E+01          
2017-10-18                19:48:21.878              290.49191990              6971.806077               1508356101.879            0                         899                       1.8900154473E+00          1.8803637767E+00          4.3480796338E+02          4.2806055141E+02          1.4558743148E+00          7.2286651611E+02          3.6330741882E+01          -1.1848303080E+00         2.7176847458E+01          1.9027286530E+01          
2017-10-18                19:48:22.865              290.49193132              6971.806352               1508356102.866            0                         899                       1.8900154473E+00          1.8803637767E+00          4.3571995875E+02          4.2895839430E+02          1.4558743148E+00          7.2289162460E+02          3.6330741882E+01          -1.4144372672E+00         2.7176847458E+01          1.8985852412E+01          
2017-10-18                19:48:23.910              290.49194340              6971.806642               1508356103.910            0                         899                       1.8910782436E+00          1.8812110053E+00          4.3571995875E+02          4.2881283426E+02          1.4877205835E+00          7.2286743204E+02          3.6330741882E+01          -1.4761803150E+00         2.7176847458E+01          1.8996087422E+01          
2017-10-18                19:48:24.970              290.49195567              6971.806936               1508356104.970            0                         899                       1.8911374747E+00          1.8812697916E+00          4.3545958302E+02          4.2855649209E+02          1.4877411610E+00          7.2290221885E+02          3.6334275454E+01          -1.2897222910E+00         2.7176847458E+01          1.9032988188E+01          
2017-10-18                19:48:25.970              290.49196725              6971.807214               1508356105.970            0                         899                       1.8922449851E+00          1.8827678699E+00          4.3546738222E+02          4.2883843615E+02          1.4277186919E+00          7.2289422607E+02          3.6336479187E+01          -1.1734366417E+00         2.7176847458E+01          1.9050693512E+01          
2017-10-18                19:48:26.953              290.49197863              6971.807487               1508356106.954            0                         899                       1.8922449851E+00          1.8827678699E+00          4.3493369665E+02          4.2831287466E+02          1.4277186919E+00          7.2288406999E+02          3.6336479187E+01          -1.2587968679E+00         2.7176847458E+01          1.9017589582E+01          
2017-10-18                19:48:27.983              290.49199056              6971.807773               1508356107.984            0                         899                       1.8943465070E+00          1.8847511120E+00          4.3493369665E+02          4.2823846016E+02          1.4440163684E+00          7.2284814332E+02          3.6336479187E+01          -1.2181378666E+00         2.7176847458E+01          1.9035867464E+01          
2017-10-18                19:48:28.960              290.49200185              6971.808044               1508356108.960            0                         899                       1.8943465070E+00          1.8847511120E+00          4.3395370337E+02          4.2727355260E+02          1.4440163684E+00          7.2286212118E+02          3.6336479187E+01          -1.1822971579E+00         2.7176847458E+01          1.9037673003E+01          
2017-10-18                19:48:29.989              290.49201376              6971.808330               1508356109.989            0                         899                       1.8950406232E+00          1.8850739418E+00          4.3397225478E+02          4.2703862342E+02          1.4996346074E+00          7.2289799570E+02          3.6341739124E+01          -1.1415842985E+00         2.7176847458E+01          1.9055911513E+01          
2017-10-18                19:48:31.056              290.49202612              6971.808627               1508356111.057            0                         899                       1.8950455659E+00          1.8850788471E+00          4.3354120493E+02          4.2661445267E+02          1.4996363348E+00          7.2286789284E+02          3.6342033386E+01          -1.1314949547E+00         2.7176847458E+01          1.9057322698E+01          
2017-10-18                19:48:32.092              290.49203810              6971.808914               1508356112.092            0                         899                       1.8961839577E+00          1.8866718532E+00          4.3354120493E+02          4.2693108374E+02          1.4300246026E+00          7.2289582552E+02          3.6342033386E+01          -1.1282503913E+00         2.7176847458E+01          1.9031944186E+01          
2017-10-18                19:48:33.167              290.49205056              6971.809213               1508356113.168            0                         899                       1.8961839577E+00          1.8866718532E+00          4.3355407344E+02          4.2694375605E+02          1.4300246026E+00          7.2287078089E+02          3.6342033386E+01          -1.1871908611E+00         2.7176847458E+01          1.9037193513E+01          
2017-10-18                19:48:34.197              290.49206248              6971.809499               1508356114.198            0                         899                       1.8934084045E+00          1.8838412371E+00          4.3356546480E+02          4.2690745824E+02          1.4404637705E+00          7.2288060675E+02          3.6345266228E+01          -1.1491080973E+00         2.7176847458E+01          1.9055630412E+01          
2017-10-18                19:48:35.217              290.49207427              6971.809783               1508356115.217            0                         899                       1.8934494111E+00          1.8838819455E+00          4.3515529885E+02          4.2847281523E+02          1.4404775479E+00          7.2285503706E+02          3.6347709656E+01          -1.1294900179E+00         2.7176847458E+01          1.9056095123E+01          
2017-10-18                19:48:36.232              290.49208602              6971.810064               1508356116.232            0                         899                       1.8935957836E+00          1.8841629266E+00          4.3515529885E+02          4.2856637790E+02          1.4199990843E+00          7.2289781906E+02          3.6347709656E+01          -1.1310745841E+00         2.7176847458E+01          1.9052940381E+01          
2017-10-18                19:48:37.233              290.49209760              6971.810343               1508356117.233            0                         899                       1.8935957836E+00          1.8841629266E+00          4.3666307853E+02          4.3005132747E+02          1.4199990843E+00          7.2290566916E+02          3.6347709656E+01          -1.1481164275E+00         2.7176847458E+01          1.9053767943E+01          
2017-10-18                19:48:38.246              290.49210934              6971.810624               1508356118.247            0                         899                       1.8886921040E+00          1.8788938337E+00          4.3666307853E+02          4.2978027989E+02          1.4791439555E+00          7.2294046930E+02          3.6347709656E+01          -1.1311177015E+00         2.7176847458E+01          1.9057174683E+01          
