DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2017-08-11                18:13:25.394              222.42598837              5338.223721               1502475205.395            0                         899                       2.2715553723E+00          2.2531636914E+00          -2.0786108280E+00         -2.0277807154E+00         2.3152183012E+00          7.3350887920E+02          3.8914909363E+01          -1.1489679955E+00         2.5184629440E+01          1.9013485927E+01          
2017-08-11                18:13:26.375              222.42599971              5338.223993               1502475206.375            0                         899                       2.2715553723E+00          2.2531636914E+00          4.3855443265E+02          4.2783007247E+02          2.3152183012E+00          7.3351395927E+02          3.8914909363E+01          -1.1083304882E+00         2.5184629440E+01          1.9019363403E+01          
2017-08-11                18:13:27.427              222.42601190              5338.224286               1502475207.428            2                         899                       1.9385661969E+00          1.9197050050E+00          4.3855443265E+02          4.2570985743E+02          2.7867493159E+00          7.3349428937E+02          3.8914909363E+01          -1.4915514166E+00         2.5184629440E+01          1.8957355171E+01          
2017-08-11                18:13:28.559              222.42602500              5338.224600               1502475208.560            2                         899                       1.9385661969E+00          1.9197050050E+00          4.3814230412E+02          4.2530979950E+02          2.7867493159E+00          7.3350358935E+02          3.8914909363E+01          -1.4153319613E+00         2.5184629440E+01          1.8962876238E+01          
2017-08-11                18:13:29.645              222.42603757              5338.224902               1502475209.646            0                         899                       2.2984476229E+00          2.2850535999E+00          4.3814277688E+02          4.3039541769E+02          1.6625622530E+00          7.3347158025E+02          3.8915042751E+01          -1.2687568609E+00         2.5184629440E+01          1.8983445565E+01          
2017-08-11                18:13:30.667              222.42604939              5338.225185               1502475210.667            0                         899                       2.2984523388E+00          2.2850582761E+00          4.3874311897E+02          4.3098513740E+02          1.6625637745E+00          7.3360231028E+02          3.8915275574E+01          -1.1466504225E+00         2.5184629440E+01          1.8983522365E+01          
2017-08-11                18:13:31.657              222.42606086              5338.225461               1502475211.658            0                         899                       2.2410199035E+00          2.2314305912E+00          4.3874311897E+02          4.3302843917E+02          1.2188979467E+00          7.3351467067E+02          3.8915275574E+01          -1.1480409302E+00         2.5184629440E+01          1.8981638283E+01          
2017-08-11                18:13:32.697              222.42607289              5338.225749               1502475212.698            0                         899                       2.2410199035E+00          2.2314305912E+00          4.3847750458E+02          4.3276628443E+02          1.2188979467E+00          7.3350175668E+02          3.8915275574E+01          -1.1479547332E+00         2.5184629440E+01          1.9011800766E+01          
2017-08-11                18:13:33.696              222.42608444              5338.226027               1502475213.696            2                         899                       1.8375011571E+00          1.8177324381E+00          4.3847750458E+02          4.2430653088E+02          3.0846922230E+00          7.3352888944E+02          3.8915275574E+01          -1.1441389322E+00         2.5184629440E+01          1.9011472184E+01          
2017-08-11                18:13:34.704              222.42609612              5338.226307               1502475214.705            2                         899                       1.8375029821E+00          1.8177342347E+00          4.3744887933E+02          4.2331114329E+02          3.0846935904E+00          7.3349686659E+02          3.8915388347E+01          -1.2851519498E+00         2.5184629440E+01          1.8996295045E+01          
2017-08-11                18:13:35.783              222.42610861              5338.226607               1502475215.784            0                         899                       2.3206626998E+00          2.3067123975E+00          4.3744945217E+02          4.2947322231E+02          1.7153527122E+00          7.3347843519E+02          3.8915550232E+01          -1.5191029271E+00         2.5184629440E+01          1.8984405833E+01          
2017-08-11                18:13:36.783              222.42612019              5338.226884               1502475216.784            0                         899                       2.3206626998E+00          2.3067123975E+00          4.3875065723E+02          4.3075070186E+02          1.7153527122E+00          7.3350270859E+02          3.8915550232E+01          -1.3038753918E+00         2.5184629440E+01          1.8997723459E+01          
2017-08-11                18:13:37.819              222.42613218              5338.227172               1502475217.820            0                         899                       1.9260541757E+00          1.9122848337E+00          4.3875065723E+02          4.2925879953E+02          2.0423204006E+00          7.3347188300E+02          3.8915550232E+01          -1.1794407060E+00         2.5184629440E+01          1.9006796174E+01          
2017-08-11                18:13:38.816              222.42614372              5338.227449               1502475218.817            0                         899                       1.9260541757E+00          1.9122848337E+00          4.3807601114E+02          4.2859874862E+02          2.0423204006E+00          7.3347713001E+02          3.8915550232E+01          -1.1583243127E+00         2.5184629440E+01          1.9012903719E+01          
2017-08-11                18:13:39.825              222.42615539              5338.227729               1502475219.826            0                         899                       1.9278512708E+00          1.9143051511E+00          4.3807669438E+02          4.2875942136E+02          2.0070907476E+00          7.3344396609E+02          3.8915743038E+01          -1.1821893619E+00         2.5184629440E+01          1.9007086343E+01          
2017-08-11                18:13:40.871              222.42616750              5338.228020               1502475220.872            0                         899                       1.9278573247E+00          1.9143111436E+00          4.3890501111E+02          4.2957010816E+02          2.0070935602E+00          7.3347029488E+02          3.8916099548E+01          -1.4401132176E+00         2.5184629440E+01          1.8997599393E+01          
2017-08-11                18:13:41.859              222.42617894              5338.228294               1502475221.860            0                         899                       1.9279308720E+00          1.9144970851E+00          4.3890501111E+02          4.2964680730E+02          1.9902471550E+00          7.3355339525E+02          3.8916099548E+01          -1.2371739212E+00         2.5184629440E+01          1.9011512845E+01          
2017-08-11                18:13:42.882              222.42619078              5338.228579               1502475222.883            0                         899                       1.9279308720E+00          1.9144970851E+00          4.3873093869E+02          4.2947640673E+02          1.9902471550E+00          7.3346899374E+02          3.8916099548E+01          -1.1340388849E+00         2.5184629440E+01          1.9015943957E+01          
