DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2017-06-16                17:08:53.026              166.38116929              3993.148063               1497632933.027            0                         899                       1.8379722441E+00          1.8233471408E+00          4.4859235735E+02          4.3780823245E+02          2.2750599665E+00          7.1883011774E+02          3.8023704529E+01          -1.1908127077E+00         2.2694358826E+01          1.9031116978E+01          
2017-06-16                17:08:54.065              166.38118131              3993.148351               1497632934.065            0                         899                       1.8379722441E+00          1.8233471408E+00          4.5016758255E+02          4.3934558936E+02          2.2750599665E+00          7.1880215474E+02          3.8023704529E+01          -1.1588201507E+00         2.2694358826E+01          1.9044984931E+01          
2017-06-16                17:08:55.069              166.38119294              3993.148631               1497632935.070            0                         899                       1.8349403480E+00          1.8205069888E+00          4.5016758255E+02          4.3946783410E+02          2.2487352995E+00          7.1881951904E+02          3.8023704529E+01          -1.1229794025E+00         2.2694358826E+01          1.9050693512E+01          
2017-06-16                17:08:56.023              166.38120397              3993.148895               1497632936.023            0                         899                       1.8349403480E+00          1.8205069888E+00          4.5051123615E+02          4.3980331962E+02          2.2487352995E+00          7.1877101590E+02          3.8023704529E+01          -1.1594130298E+00         2.2694358826E+01          1.9046043118E+01          
2017-06-16                17:08:56.977              166.38121502              3993.149161               1497632936.978            0                         899                       1.8348133377E+00          1.8204360723E+00          4.5051123615E+02          4.3984354375E+02          2.2400830825E+00          7.1879305323E+02          3.8023704529E+01          -1.1621616676E+00         2.2694358826E+01          1.9047836746E+01          
2017-06-16                17:08:58.058              166.38122752              3993.149461               1497632938.058            0                         899                       1.8348133377E+00          1.8204360723E+00          4.5170140798E+02          4.4100553341E+02          2.2400830825E+00          7.1882729557E+02          3.8023704529E+01          -1.1604154110E+00         2.2694358826E+01          1.9029604564E+01          
2017-06-16                17:08:59.059              166.38123912              3993.149739               1497632939.060            0                         899                       1.8333330446E+00          1.8188169483E+00          4.5170140798E+02          4.4089533839E+02          2.2637273407E+00          7.1877004257E+02          3.8023704529E+01          -1.1262347698E+00         2.2694358826E+01          1.9042770386E+01          
2017-06-16                17:09:00.102              166.38125119              3993.150029               1497632940.103            0                         899                       1.8333315534E+00          1.8188154741E+00          4.5329198427E+02          4.4244786709E+02          2.2637265218E+00          7.1878683734E+02          3.8023612370E+01          -1.1581841684E+00         2.2694358826E+01          1.9038420191E+01          
2017-06-16                17:09:01.170              166.38126354              3993.150325               1497632941.170            0                         899                       1.8291260876E+00          1.8146839546E+00          4.5329187444E+02          4.4247770582E+02          2.2573224793E+00          7.1881470454E+02          3.8023582458E+01          -1.1360437957E+00         2.2694358826E+01          1.9046138246E+01          
2017-06-16                17:09:02.184              166.38127529              3993.150607               1497632942.185            0                         899                       1.8291260876E+00          1.8146839546E+00          4.5373769416E+02          4.4291288964E+02          2.2573224793E+00          7.1881586663E+02          3.8023582458E+01          -1.1240034727E+00         2.2694358826E+01          1.9045735391E+01          
2017-06-16                17:09:03.259              166.38128772              3993.150905               1497632943.259            0                         899                       1.8296184757E+00          1.8150211061E+00          4.5373769416E+02          4.4280132305E+02          2.2811623371E+00          7.1878607905E+02          3.8023582458E+01          -1.1343729496E+00         2.2694358826E+01          1.9051773071E+01          
2017-06-16                17:09:04.210              166.38129874              3993.151170               1497632944.211            0                         899                       1.8296184757E+00          1.8150211061E+00          4.5498575723E+02          4.4401930424E+02          2.2811623371E+00          7.1878161015E+02          3.8023582458E+01          -1.1260946018E+00         2.2694358826E+01          1.9042920953E+01          
2017-06-16                17:09:05.302              166.38131137              3993.151473               1497632945.302            0                         899                       1.8246997421E+00          1.8106622199E+00          4.5498566263E+02          4.4440522626E+02          2.1989547125E+00          7.1878205114E+02          3.8023556791E+01          -1.1345023525E+00         2.2694358826E+01          1.9045647476E+01          
2017-06-16                17:09:06.309              166.38132303              3993.151753               1497632946.310            0                         899                       1.8246996640E+00          1.8106621426E+00          4.5633371028E+02          4.4572192602E+02          2.1989546707E+00          7.1877733769E+02          3.8023551941E+01          -1.1637893260E+00         2.2694358826E+01          1.9043297559E+01          
2017-06-16                17:09:07.322              166.38133475              3993.152034               1497632947.322            0                         899                       1.8252301874E+00          1.8108456465E+00          4.5633371028E+02          4.4546691638E+02          2.2530863579E+00          7.1880240576E+02          3.8023551941E+01          -1.1262347698E+00         2.2694358826E+01          1.9047452927E+01          
2017-06-16                17:09:08.341              166.38134654              3993.152317               1497632948.341            0                         899                       1.8252301874E+00          1.8108456465E+00          4.5746277051E+02          4.4656909000E+02          2.2530863579E+00          7.1877449329E+02          3.8023551941E+01          -1.1307620189E+00         2.2694358826E+01          1.9050457001E+01          
2017-06-16                17:09:09.372              166.38135848              3993.152604               1497632949.373            0                         899                       1.8216958000E+00          1.8068407176E+00          4.5746277051E+02          4.4619719371E+02          2.3319458495E+00          7.1881085892E+02          3.8023551941E+01          -1.1368845591E+00         2.2694358826E+01          1.9050552368E+01          
2017-06-16                17:09:10.434              166.38137078              3993.152899               1497632950.435            0                         899                       1.8216958000E+00          1.8068407176E+00          4.5887444980E+02          4.4757410868E+02          2.3319458495E+00          7.1878624154E+02          3.8023551941E+01          -1.1521154761E+00         2.2694358826E+01          1.9046898886E+01          
2017-06-16                17:09:11.525              166.38138339              3993.153201               1497632951.525            0                         899                       1.8224357957E+00          1.8079099554E+00          4.5887444980E+02          4.4782491176E+02          2.2789129467E+00          7.1876540228E+02          3.8023551941E+01          -1.1619999488E+00         2.2694358826E+01          1.9045010118E+01          
2017-06-16                17:09:12.585              166.38139566              3993.153496               1497632952.585            0                         899                       1.8224357957E+00          1.8079099554E+00          4.5884617702E+02          4.4779731978E+02          2.2789129467E+00          7.1879717694E+02          3.8023551941E+01          -1.1921816220E+00         2.2694358826E+01          1.9044485408E+01          
2017-06-16                17:09:13.571              166.38140707              3993.153770               1497632953.571            0                         899                       1.8216300362E+00          1.8073402084E+00          4.5884617702E+02          4.4796923835E+02          2.2425924244E+00          7.1883225841E+02          3.8023551941E+01          -1.1707202922E+00         2.2694358826E+01          1.9042364967E+01          
2017-06-16                17:09:14.539              166.38141828              3993.154039               1497632954.539            0                         899                       1.8216297535E+00          1.8073399289E+00          4.6112146011E+02          4.5019058664E+02          2.2425922697E+00          7.1877880940E+02          3.8023534358E+01          -1.2093204860E+00         2.2694358826E+01          1.9046855724E+01          
2017-06-16                17:09:15.571              166.38143022              3993.154325               1497632955.571            0                         899                       1.8185278370E+00          1.8039255550E+00          4.6112118382E+02          4.4993647388E+02          2.2959656622E+00          7.1877789751E+02          3.8023460388E+01          -1.1677776101E+00         2.2694358826E+01          1.9048850041E+01          
2017-06-16                17:09:16.571              166.38144179              3993.154603               1497632956.571            0                         899                       1.8185278370E+00          1.8039255550E+00          4.6165071858E+02          4.5045316453E+02          2.2959656622E+00          7.1877209473E+02          3.8023460388E+01          -1.1294900179E+00         2.2694358826E+01          1.9046731949E+01          
2017-06-16                17:09:17.559              166.38145323              3993.154878               1497632957.559            0                         899                       1.8180272895E+00          1.8038962108E+00          4.6165071858E+02          4.5080583975E+02          2.2219129186E+00          7.1876404860E+02          3.8023460388E+01          -1.1333705313E+00         2.2694358826E+01          1.9046989782E+01          
2017-06-16                17:09:18.533              166.38146451              3993.155148               1497632958.534            0                         899                       1.8180272895E+00          1.8038962108E+00          4.6262048283E+02          4.5175282276E+02          2.2219129186E+00          7.1880303470E+02          3.8023460388E+01          -1.2448918038E+00         2.2694358826E+01          1.9047026426E+01          
2017-06-16                17:09:19.596              166.38147682              3993.155444               1497632959.597            0                         899                       1.8147504984E+00          1.8001824308E+00          4.6262048283E+02          4.5140234815E+02          2.2953488479E+00          7.1876805549E+02          3.8023460388E+01          -1.4116885441E+00         2.2694358826E+01          1.9018639495E+01          
2017-06-16                17:09:20.553              166.38148789              3993.155709               1497632960.554            0                         899                       1.8147504984E+00          1.8001824308E+00          4.6345041113E+02          4.5221215143E+02          2.2953488479E+00          7.1880004236E+02          3.8023460388E+01          -1.3896020461E+00         2.2694358826E+01          1.9011322691E+01          
2017-06-16                17:09:21.579              166.38149977              3993.155994               1497632961.580            0                         899                       1.8127375853E+00          1.7983599849E+00          4.6345041113E+02          4.5234459232E+02          2.2676344403E+00          7.1882693987E+02          3.8023460388E+01          -1.3336366194E+00         2.2694358826E+01          1.9005494137E+01          
2017-06-16                17:09:22.542              166.38151091              3993.156262               1497632962.543            0                         899                       1.8127375853E+00          1.7983599849E+00          4.6502086258E+02          4.5387741051E+02          2.2676344403E+00          7.1882716178E+02          3.8023460388E+01          -1.2726157604E+00         2.2694358826E+01          1.8998776038E+01          
2017-06-16                17:09:23.568              166.38152278              3993.156547               1497632963.568            0                         899                       1.8123215474E+00          1.7977649923E+00          4.6502086258E+02          4.5373843230E+02          2.2966190124E+00          7.1879614258E+02          3.8023460388E+01          -1.7528814077E+00         2.2694358826E+01          1.8987674713E+01          
2017-06-16                17:09:24.542              166.38153405              3993.156817               1497632964.542            0                         899                       1.8123215474E+00          1.7977649923E+00          4.6592378591E+02          4.5461944872E+02          2.2966190124E+00          7.1882830123E+02          3.8023460388E+01          -1.4594510525E+00         2.2694358826E+01          1.9024892036E+01          
2017-06-16                17:09:25.572              166.38154598              3993.157104               1497632965.573            0                         899                       1.8106936795E+00          1.7961007796E+00          4.6592378591E+02          4.5458166629E+02          2.3044865108E+00          7.1881093693E+02          3.8023460388E+01          -1.4199130519E+00         2.2694358826E+01          1.9041716746E+01          
2017-06-16                17:09:26.589              166.38155775              3993.157386               1497632966.590            0                         899                       1.8106936795E+00          1.7961007796E+00          4.6731422170E+02          4.5593825429E+02          2.3044865108E+00          7.1878081710E+02          3.8023460388E+01          -1.2549918598E+00         2.2694358826E+01          1.9040514990E+01          
2017-06-16                17:09:27.607              166.38156953              3993.157669               1497632967.607            0                         899                       1.8088999375E+00          1.7943117965E+00          4.6731422170E+02          4.5593081153E+02          2.3060318731E+00          7.1880044657E+02          3.8023460388E+01          -1.3054814370E+00         2.2694358826E+01          1.9031991378E+01          
2017-06-16                17:09:28.707              166.38158227              3993.157974               1497632968.708            0                         899                       1.8088999375E+00          1.7943117965E+00          4.6823506867E+02          4.5682922738E+02          2.3060318731E+00          7.1878636564E+02          3.8023460388E+01          -1.1598441561E+00         2.2694358826E+01          1.9048759284E+01          
2017-06-16                17:09:29.723              166.38159402              3993.158256               1497632969.723            0                         899                       1.8055872533E+00          1.7911880159E+00          4.6823500122E+02          4.5695413796E+02          2.2801403691E+00          7.1875490787E+02          3.8023442603E+01          -1.1871801615E+00         2.2694358826E+01          1.9047017912E+01          
2017-06-16                17:09:30.661              166.38160487              3993.158517               1497632970.661            0                         899                       1.8055855914E+00          1.7911863732E+00          4.6928797285E+02          4.5798174559E+02          2.2801394357E+00          7.1878362633E+02          3.8023338318E+01          -1.1226236836E+00         2.2694358826E+01          1.9047929890E+01          
2017-06-16                17:09:31.696              166.38161685              3993.158804               1497632971.696            0                         899                       1.8020771848E+00          1.7878632299E+00          4.6928797285E+02          4.5810349660E+02          2.2549863021E+00          7.1882296733E+02          3.8023338318E+01          -1.1276144626E+00         2.2694358826E+01          1.9036623052E+01          
2017-06-16                17:09:32.694              166.38162841              3993.159082               1497632972.695            0                         899                       1.8020771848E+00          1.7878632299E+00          4.7051253419E+02          4.5929887314E+02          2.2549863021E+00          7.1874897857E+02          3.8023338318E+01          -1.1327453852E+00         2.2694358826E+01          1.9023324966E+01          
2017-06-16                17:09:33.694              166.38163999              3993.159360               1497632973.695            0                         899                       1.8027661026E+00          1.7883277913E+00          4.7051253419E+02          4.5912904377E+02          2.2899845021E+00          7.1876559024E+02          3.8023338318E+01          -1.1259005907E+00         2.2694358826E+01          1.9044773948E+01          
2017-06-16                17:09:34.796              166.38165274              3993.159666               1497632974.797            0                         899                       1.8027661026E+00          1.7883277913E+00          4.7108531428E+02          4.5968796613E+02          2.2899845021E+00          7.1879888188E+02          3.8023338318E+01          -1.1301583762E+00         2.2694358826E+01          1.9050710223E+01          
2017-06-16                17:09:35.887              166.38166536              3993.159969               1497632975.887            0                         899                       1.8009173466E+00          1.7866568423E+00          4.7108531428E+02          4.5981468971E+02          2.2638987770E+00          7.1879797485E+02          3.8023338318E+01          -1.1280456695E+00         2.2694358826E+01          1.9045594879E+01          
2017-06-16                17:09:36.898              166.38167706              3993.160249               1497632976.898            0                         899                       1.8009173466E+00          1.7866568423E+00          4.7262947362E+02          4.6132190534E+02          2.2638987770E+00          7.1877675038E+02          3.8023338318E+01          -1.1276575935E+00         2.2694358826E+01          1.9046639322E+01          
2017-06-16                17:09:37.980              166.38168959              3993.160550               1497632977.981            0                         899                       1.7996066832E+00          1.7850655862E+00          4.7262947362E+02          4.6109481787E+02          2.3105015252E+00          7.1875806190E+02          3.8023338318E+01          -1.1294900179E+00         2.2694358826E+01          1.9050693512E+01          
2017-06-16                17:09:38.971              166.38170106              3993.160826               1497632978.972            0                         899                       1.7996066832E+00          1.7850655862E+00          4.7280486222E+02          4.6126592606E+02          2.3105015252E+00          7.1878599821E+02          3.8023338318E+01          -1.1294900179E+00         2.2694358826E+01          1.9052563775E+01          
2017-06-16                17:09:40.051              166.38171355              3993.161125               1497632980.051            0                         899                       1.7996864256E+00          1.7857966657E+00          4.7280452479E+02          4.6177480776E+02          2.2061040791E+00          7.1877857900E+02          3.8023250201E+01          -1.1353646840E+00         2.2694358826E+01          1.9051394860E+01          
2017-06-16                17:09:41.096              166.38172566              3993.161416               1497632981.097            0                         899                       1.7996858864E+00          1.7857961325E+00          4.7417209575E+02          4.6311047708E+02          2.2061037851E+00          7.1878689878E+02          3.8023216248E+01          -1.1465642586E+00         2.2694358826E+01          1.9049167267E+01          
2017-06-16                17:09:42.171              166.38173809              3993.161714               1497632982.171            0                         899                       1.7968602817E+00          1.7825919548E+00          4.7417209575E+02          4.6279628449E+02          2.2703058974E+00          7.1880750724E+02          3.8023216248E+01          -1.1246070862E+00         2.2694358826E+01          1.9052854538E+01          
2017-06-16                17:09:43.197              166.38174998              3993.161999               1497632983.198            0                         899                       1.7968602817E+00          1.7825919548E+00          4.7595936631E+02          4.6454067685E+02          2.2703058974E+00          7.1877601351E+02          3.8023216248E+01          -1.1583242858E+00         2.2694358826E+01          1.9052529859E+01          
2017-06-16                17:09:44.244              166.38176209              3993.162290               1497632984.245            0                         899                       1.7920079940E+00          1.7774304376E+00          4.7595936631E+02          4.6426624042E+02          2.3262446320E+00          7.1878140804E+02          3.8023216248E+01          -1.1283258950E+00         2.2694358826E+01          1.9052818728E+01          
2017-06-16                17:09:45.246              166.38177368              3993.162568               1497632985.246            0                         899                       1.7920076584E+00          1.7774301059E+00          4.7672918669E+02          4.6501714920E+02          2.3262444383E+00          7.1879318540E+02          3.8023195027E+01          -1.1531610986E+00         2.2694358826E+01          1.9049529600E+01          
2017-06-16                17:09:46.227              166.38178505              3993.162841               1497632986.228            0                         899                       1.7958056071E+00          1.7816812164E+00          4.7672915080E+02          4.6539897753E+02          2.2485522820E+00          7.1873241096E+02          3.8023185730E+01          -1.1197241545E+00         2.2694358826E+01          1.9047813416E+01          
2017-06-16                17:09:47.247              166.38179685              3993.163124               1497632987.248            0                         899                       1.7958056071E+00          1.7816812164E+00          4.7730715514E+02          4.6596324474E+02          2.2485522820E+00          7.1871633487E+02          3.8023185730E+01          -1.4556136155E+00         2.2694358826E+01          1.9036715792E+01          
2017-06-16                17:09:48.246              166.38180841              3993.163402               1497632988.247            0                         899                       1.7902150228E+00          1.7758369072E+00          4.7730715514E+02          4.6572732946E+02          2.2964773213E+00          7.1871832437E+02          3.8023185730E+01          -1.2416256619E+00         2.2694358826E+01          1.9030713606E+01          
2017-06-16                17:09:49.309              166.38182071              3993.163697               1497632989.309            0                         899                       1.7902137072E+00          1.7758356068E+00          4.7893779504E+02          4.6731841254E+02          2.2964765707E+00          7.1874507555E+02          3.8023102463E+01          -1.1380702328E+00         2.2694358826E+01          1.9050676801E+01          
2017-06-16                17:09:50.322              166.38183243              3993.163978               1497632990.322            0                         899                       1.7858984353E+00          1.7715522001E+00          4.7893764453E+02          4.6731604016E+02          2.2969273662E+00          7.1875877492E+02          3.8023063660E+01          -1.2120153351E+00         2.2694358826E+01          1.9047051297E+01          
2017-06-16                17:09:51.404              166.38184495              3993.164279               1497632991.404            0                         899                       1.7858984353E+00          1.7715522001E+00          4.8014137486E+02          4.6849056151E+02          2.2969273662E+00          7.1879382365E+02          3.8023063660E+01          -1.2139771379E+00         2.2694358826E+01          1.9045687214E+01          
2017-06-16                17:09:52.398              166.38185647              3993.164555               1497632992.399            0                         899                       1.7862867053E+00          1.7721881605E+00          4.8014137486E+02          4.6869092866E+02          2.2564604501E+00          7.1879205322E+02          3.8023063660E+01          -1.1620430946E+00         2.2694358826E+01          1.9046731949E+01          
2017-06-16                17:09:53.394              166.38186800              3993.164832               1497632993.395            0                         899                       1.7862867053E+00          1.7721881605E+00          4.8049638237E+02          4.6903746992E+02          2.2564604501E+00          7.1877454543E+02          3.8023063660E+01          -1.1547994961E+00         2.2694358826E+01          1.9045830594E+01          
2017-06-16                17:09:54.407              166.38187972              3993.165113               1497632994.408            0                         899                       1.7853596602E+00          1.7709378766E+00          4.8049638237E+02          4.6877308659E+02          2.3098241390E+00          7.1875994509E+02          3.8023063660E+01          -1.1360006332E+00         2.2694358826E+01          1.9043491364E+01          
2017-06-16                17:09:55.384              166.38189103              3993.165385               1497632995.385            0                         899                       1.7853590202E+00          1.7709372440E+00          4.8144438321E+02          4.6969795965E+02          2.3098237707E+00          7.1875861525E+02          3.8023023037E+01          -1.1295007838E+00         2.2694358826E+01          1.9046687019E+01          
2017-06-16                17:09:56.433              166.38190316              3993.165676               1497632996.433            0                         899                       1.7839523898E+00          1.7700619841E+00          4.8144418463E+02          4.7011491557E+02          2.2258183766E+00          7.1879440853E+02          3.8022972107E+01          -1.1368737726E+00         2.2694358826E+01          1.9051723025E+01          
2017-06-16                17:09:57.486              166.38191536              3993.165969               1497632997.487            0                         899                       1.7839523898E+00          1.7700619841E+00          4.8314064294E+02          4.7177145309E+02          2.2258183766E+00          7.1880023274E+02          3.8022972107E+01          -1.1337478413E+00         2.2694358826E+01          1.9052059553E+01          
2017-06-16                17:09:58.536              166.38192751              3993.166260               1497632998.537            0                         899                       1.7807176006E+00          1.7666000727E+00          4.8314064294E+02          4.7156790671E+02          2.2666458882E+00          7.1880059208E+02          3.8022972107E+01          -1.1322711019E+00         2.2694358826E+01          1.9050585842E+01          
2017-06-16                17:09:59.506              166.38193873              3993.166529               1497632999.506            0                         899                       1.7807176006E+00          1.7666000727E+00          4.8439157637E+02          4.7278887636E+02          2.2666458882E+00          7.1880163332E+02          3.8022972107E+01          -1.1262347698E+00         2.2694358826E+01          1.9030887604E+01          
2017-06-16                17:10:00.486              166.38195008              3993.166802               1497633000.487            0                         899                       1.7798515670E+00          1.7657043851E+00          4.8439134170E+02          4.7275910461E+02          2.2725592103E+00          7.1877886437E+02          3.8022912284E+01          -1.1897024903E+00         2.2694358826E+01          1.9045082320E+01          
2017-06-16                17:10:01.529              166.38196215              3993.167092               1497633001.530            0                         899                       1.7798515479E+00          1.7657043663E+00          4.8491960854E+02          4.7327468563E+02          2.2725591995E+00          7.1876508175E+02          3.8022911072E+01          -1.1249735845E+00         2.2694358826E+01          1.9051507104E+01          
2017-06-16                17:10:02.589              166.38197442              3993.167386               1497633002.590            0                         899                       1.7757236029E+00          1.7612759991E+00          4.8491960854E+02          4.7300431057E+02          2.3266532950E+00          7.1874276592E+02          3.8022911072E+01          -1.1270862399E+00         2.2694358826E+01          1.9051439197E+01          
2017-06-16                17:10:03.680              166.38198705              3993.167689               1497633003.681            0                         899                       1.7757236029E+00          1.7612759991E+00          4.8624454102E+02          4.7429668721E+02          2.3266532950E+00          7.1877647996E+02          3.8022911072E+01          -1.3606384693E+00         2.2694358826E+01          1.9015125818E+01          
2017-06-16                17:10:04.736              166.38199927              3993.167982               1497633004.737            0                         899                       1.7752146258E+00          1.7609031030E+00          4.8624454102E+02          4.7440403763E+02          2.3052267630E+00          7.1876519533E+02          3.8022911072E+01          -1.4712973833E+00         2.2694358826E+01          1.8994516373E+01          
2017-06-16                17:10:05.816              166.38201177              3993.168282               1497633005.817            0                         899                       1.7752123302E+00          1.7609008342E+00          4.8741965327E+02          4.7555054148E+02          2.3052254372E+00          7.1874764792E+02          3.8022764547E+01          -1.1914162920E+00         2.2694358826E+01          1.9049777366E+01          
2017-06-16                17:10:06.825              166.38202344              3993.168563               1497633006.825            0                         899                       1.7758503551E+00          1.7619189494E+00          4.8741962934E+02          4.7586478796E+02          2.2427056710E+00          7.1879208111E+02          3.8022758484E+01          -1.1799472570E+00         2.2694358826E+01          1.9052133560E+01          
2017-06-16                17:10:07.815              166.38203491              3993.168838               1497633007.816            0                         899                       1.7758503551E+00          1.7619189494E+00          4.8772653833E+02          4.7616442132E+02          2.2427056710E+00          7.1876970627E+02          3.8022758484E+01          -1.1689417473E+00         2.2694358826E+01          1.9039704114E+01          
2017-06-16                17:10:08.911              166.38204758              3993.169142               1497633008.911            0                         899                       1.7747865255E+00          1.7608375089E+00          4.8772653833E+02          4.7614321148E+02          2.2469198315E+00          7.1878039632E+02          3.8022758484E+01          -1.1391481690E+00         2.2694358826E+01          1.9032919600E+01          
2017-06-16                17:10:10.073              166.38206104              3993.169465               1497633010.074            0                         899                       1.7747862216E+00          1.7608372085E+00          4.8925851641E+02          4.7763880651E+02          2.2469196604E+00          7.1881026595E+02          3.8022739082E+01          -1.1271186017E+00         2.2694358826E+01          1.9051445007E+01          
2017-06-16                17:10:11.130              166.38207326              3993.169758               1497633011.130            0                         899                       1.7707646039E+00          1.7564951501E+00          4.8925847237E+02          4.7734966102E+02          2.3042185062E+00          7.1879904761E+02          3.8022727966E+01          -1.1294900179E+00         2.2694358826E+01          1.9051893500E+01          
2017-06-16                17:10:12.184              166.38208546              3993.170051               1497633012.184            0                         899                       1.7707646039E+00          1.7564951501E+00          4.9073776893E+02          4.7879295071E+02          2.3042185062E+00          7.1877318608E+02          3.8022727966E+01          -1.1294900179E+00         2.2694358826E+01          1.9050741259E+01          
2017-06-16                17:10:13.290              166.38209828              3993.170359               1497633013.291            0                         899                       1.7700181153E+00          1.7560714569E+00          4.9073776893E+02          4.7905397652E+02          2.2526371692E+00          7.1877685547E+02          3.8022727966E+01          -1.1262347698E+00         2.2694358826E+01          1.9051414490E+01          
2017-06-16                17:10:14.319              166.38211017              3993.170644               1497633014.319            0                         899                       1.7700182479E+00          1.7560715880E+00          4.9218928893E+02          4.8047093744E+02          2.2526372442E+00          7.1879305040E+02          3.8022736455E+01          -1.1378978009E+00         2.2694358826E+01          1.9030040968E+01          
2017-06-16                17:10:15.395              166.38212264              3993.170943               1497633015.396            0                         899                       1.7687947237E+00          1.7551869229E+00          4.9218937673E+02          4.8074349148E+02          2.1990132072E+00          7.1879785075E+02          3.8022758484E+01          -1.1956632895E+00         2.2694358826E+01          1.9042721136E+01          
2017-06-16                17:10:16.581              166.38213635              3993.171273               1497633016.581            0                         899                       1.7687947237E+00          1.7551869229E+00          4.9262092063E+02          4.8116499980E+02          2.1990132072E+00          7.1877209473E+02          3.8022758484E+01          -1.2678406239E+00         2.2694358826E+01          1.9047452927E+01          
2017-06-16                17:10:17.726              166.38214961              3993.171591               1497633017.726            0                         899                       1.7667625416E+00          1.7525827761E+00          4.9262092063E+02          4.8067784941E+02          2.2948472112E+00          7.1877568408E+02          3.8022758484E+01          -1.4631375406E+00         2.2694358826E+01          1.9015917810E+01          
2017-06-16                17:10:18.792              166.38216196              3993.171887               1497633018.793            0                         899                       1.7667620311E+00          1.7525822715E+00          4.9365022619E+02          4.8168220205E+02          2.2948469162E+00          7.1875945358E+02          3.8022725743E+01          -1.2534180809E+00         2.2694358826E+01          1.9047820388E+01          
2017-06-16                17:10:19.845              166.38217413              3993.172179               1497633019.845            0                         899                       1.7632968859E+00          1.7493976867E+00          4.9364962511E+02          4.8189192754E+02          2.2535359823E+00          7.1879541016E+02          3.8022575378E+01          -1.2645852566E+00         2.2694358826E+01          1.9049613953E+01          
2017-06-16                17:10:20.832              166.38218556              3993.172453               1497633020.832            0                         899                       1.7632968859E+00          1.7493976867E+00          4.9498975542E+02          4.8320013877E+02          2.2535359823E+00          7.1884511339E+02          3.8022575378E+01          -1.2183641993E+00         2.2694358826E+01          1.9049773058E+01          
2017-06-16                17:10:21.805              166.38219682              3993.172724               1497633021.805            0                         899                       1.7613714369E+00          1.7474225131E+00          4.9498975542E+02          4.8314591650E+02          2.2641544147E+00          7.1881375102E+02          3.8022575378E+01          -1.1797317243E+00         2.2694358826E+01          1.9042037155E+01          
2017-06-16                17:10:22.829              166.38220868              3993.173008               1497633022.830            0                         899                       1.7613714369E+00          1.7474225131E+00          4.9633190306E+02          4.8445594997E+02          2.2641544147E+00          7.1878729248E+02          3.8022575378E+01          -1.1832026243E+00         2.2694358826E+01          1.9040611267E+01          
2017-06-16                17:10:23.926              166.38222137              3993.173313               1497633023.926            0                         899                       1.7714578292E+00          1.7573122496E+00          4.9633190306E+02          4.8435870074E+02          2.2831533317E+00          7.1879059929E+02          3.8022575378E+01          -1.1744930594E+00         2.2694358826E+01          1.9048077110E+01          
2017-06-16                17:10:24.986              166.38223363              3993.173607               1497633024.986            0                         899                       1.7714593837E+00          1.7573137862E+00          4.6213005864E+02          4.5098191612E+02          2.2831542228E+00          7.1871281383E+02          3.8022674813E+01          -1.1463163396E+00         2.2694358826E+01          1.9030849305E+01          
2017-06-16                17:10:25.964              166.38224497              3993.173879               1497633025.965            0                         899                       1.8540211374E+00          1.8396379830E+00          4.6213037185E+02          4.5129475929E+02          2.2176093342E+00          7.1864634250E+02          3.8022758484E+01          -1.1262347698E+00         2.2694358826E+01          1.9013242722E+01          
2017-06-16                17:10:26.948              166.38225635              3993.174152               1497633026.949            0                         899                       1.8540211374E+00          1.8396379830E+00          4.3222081630E+02          4.2208649579E+02          2.2176093342E+00          7.1865286275E+02          3.8022758484E+01          -1.1265042341E+00         2.2694358826E+01          1.9016104376E+01          
2017-06-16                17:10:27.868              166.38226699              3993.174408               1497633027.868            0                         899                       1.8741800357E+00          1.8594431661E+00          4.3222081630E+02          4.2195115974E+02          2.2479445706E+00          7.1870986110E+02          3.8022758484E+01          -1.1285522134E+00         2.2694358826E+01          1.9030221535E+01          
2017-06-16                17:10:28.940              166.38227940              3993.174706               1497633028.940            0                         899                       1.8741800357E+00          1.8594431661E+00          4.2230420918E+02          4.1227017328E+02          2.2479445706E+00          7.1871930861E+02          3.8022758484E+01          -1.1617196940E+00         2.2694358826E+01          1.9019575927E+01          
2017-06-16                17:10:29.983              166.38229147              3993.174995               1497633029.983            0                         899                       1.8782633632E+00          1.8634076307E+00          4.2230384677E+02          4.1221182793E+02          2.2612546182E+00          7.1871325886E+02          3.8022652582E+01          -1.4648729894E+00         2.2694358826E+01          1.9014799244E+01          
